"ID_LUID","x","y","Area.1000ha"
3350,-97,15,387.0519163
3351,-95,15,57.65944932
3352,-93,15,1740.278231
3353,-91,15,4627.297231
3354,-89,15,4479.840171
3355,-87,15,4331.77909
3356,-85,15,4397.355315
3357,-83,15,1067.775899
3359,-25,15,49.6
3360,-23,15,132.13
3361,-17,15,2099.856644
3362,-15,15,4759.851056
3363,-13,15,4759.850762
3364,-11,15,4759.836544
3365,-9,15,4759.921966
3366,-7,15,4759.85933
3367,-5,15,4710.380918
3368,-3,15,4726.899907
3369,-1,15,4759.859391
3370,1,15,4759.922971
3371,3,15,4759.923408
3372,5,15,4759.828394
3373,7,15,4759.903723
3374,9,15,4759.876629
3375,11,15,4759.867103
3376,13,15,4386.739836
3377,15,15,4710.115564
3378,17,15,4759.898484
3379,19,15,4759.841206
3380,21,15,4759.870214
3381,23,15,4759.855163
3382,25,15,4198.798802
3383,27,15,4421.39
3384,29,15,4388.002488
3385,31,15,4611.169335
3386,33,15,4759.886333
3387,35,15,4743.313772
3388,37,15,4759.927136
3389,39,15,4314.96744
3390,41,15,1399.79
3391,43,15,2585.892847
3392,45,15,4759.901371
3393,47,15,4759.859044
3394,49,15,3815.014172
3395,51,15,1994.88
3396,53,15,90.58794
3397,73,15,263.675713
3398,75,15,4353.995678
3399,77,15,4710.370061
3400,79,15,4751.564019
3401,81,15,544.5323746
3402,95,15,172.9485199
3403,97,15,362.9723983
3404,99,15,4734.927501
3405,101,15,4751.634982
3406,103,15,4759.8856
3407,105,15,4759.888473
3408,107,15,4759.938132
3409,109,15,2100.576444
3410,119,15,74.16094183
3411,121,15,3047.749162
3412,123,15,265.3072558
3413,125,15,8.303167047
3414,-91,13,207.764597
3415,-89,13,1546.316251
3416,-87,13,3422.880949
3417,-85,13,4775.348219
3418,-83,13,983.1148988
3419,-73,13,33.43
3420,-71,13,367.7728645
3421,-69,13,25.07221234
3424,-17,13,1466.664687
3425,-15,13,4742.113031
3426,-13,13,4800.404531
3427,-11,13,4800.34133
3428,-9,13,4800.488353
3429,-7,13,4800.399248
3430,-5,13,4800.436063
3431,-3,13,4800.43504
3432,-1,13,4800.41876
3433,1,13,4800.353638
3434,3,13,4800.437282
3435,5,13,4800.448959
3436,7,13,4800.440765
3437,9,13,4800.445778
3438,11,13,4800.380816
3439,13,13,4035.105939
3440,15,13,3709.477008
3441,17,13,4767.06055
3442,19,13,4800.43557
3443,21,13,4800.436568
3444,23,13,4800.382919
3445,25,13,4800.435857
3446,27,13,4800.411035
3447,29,13,4800.428734
3448,31,13,4800.408376
3449,33,13,4800.444499
3450,35,13,4800.386089
3451,37,13,4633.25701
3452,39,13,4800.335137
3453,41,13,4733.96241
3454,43,13,2801.329038
3455,45,13,2504.39716
3456,47,13,939.05
3457,53,13,233.81
3458,55,13,108.53
3459,75,13,2791.041919
3460,77,13,4783.692232
3461,79,13,4783.758059
3462,81,13,424.8211642
3463,93,13,283.62
3464,99,13,3574.567831
3465,101,13,2329.861706
3466,103,13,4474.959695
3467,105,13,4633.572948
3468,107,13,4800.374396
3469,109,13,3075.255724
3470,119,13,16.72
3471,121,13,1391.434021
3472,123,13,1548.911444
3473,125,13,851.4889243
3474,-87,11,276.3177183
3475,-85,11,3635.555073
3476,-83,11,924.0840291
3477,-75,11,1698.435679
3478,-73,11,3670.746008
3479,-71,11,2746.930104
3480,-69,11,3159.332054
3481,-67,11,1245.257521
3482,-65,11,563.6708356
3483,-63,11,1042.966445
3484,-61,11,479.2916109
3485,-17,11,117.3329119
3486,-15,11,2264.668956
3487,-13,11,4835.33041
3488,-11,11,4835.318632
3489,-9,11,4835.295946
3490,-7,11,4835.212207
3491,-5,11,4835.228901
3492,-3,11,4835.227285
3493,-1,11,4835.266053
3494,1,11,4835.214704
3495,3,11,4835.184278
3496,5,11,4700.627176
3497,7,11,4835.221115
3498,9,11,4835.282259
3499,11,11,4835.227075
3500,13,11,4835.298111
3501,15,11,4835.210965
3502,17,11,4835.248501
3503,19,11,4826.81659
3504,21,11,4835.293073
3505,23,11,4835.293
3506,25,11,4835.248046
3507,27,11,4835.273549
3508,29,11,4835.242476
3509,31,11,4835.215727
3510,33,11,4835.273358
3511,35,11,4742.983918
3512,37,11,4701.205782
3513,39,11,4835.14867
3514,41,11,4768.146022
3515,43,11,3787.81422
3516,45,11,1346.07
3517,47,11,2228.18
3518,49,11,3168.13
3519,51,11,2308.95
3520,75,11,511.1734626
3521,77,11,4709.145347
3522,79,11,4163.202302
3523,93,11,125.77
3524,99,11,2072.627332
3525,103,11,1450.342603
3526,105,11,4414.49538
3527,107,11,4027.489017
3528,109,11,1181.592421
3529,119,11,546.2717779
3530,121,11,50.33731961
3531,123,11,1990.336225
3532,125,11,1510.479765
3533,-85,9,640.5526159
3534,-83,9,2938.1349
3535,-81,9,2088.451425
3536,-79,9,1781.877686
3537,-77,9,1741.976308
3538,-75,9,4510.098796
3539,-73,9,4796.718962
3540,-71,9,3945.076242
3541,-69,9,4864.20938
3542,-67,9,4830.563774
3543,-65,9,4847.344281
3544,-63,9,4653.143345
3545,-61,9,2898.532069
3546,-59,9,279.22
3547,-13,9,3225.175715
3548,-11,9,4864.290241
3549,-9,9,4864.231245
3550,-7,9,4864.293237
3551,-5,9,4864.311063
3552,-3,9,4864.372357
3553,-1,9,4509.097557
3554,1,9,4762.793508
3555,3,9,4864.33922
3556,5,9,4855.906325
3557,7,9,4864.38896
3558,9,9,4864.3092
3559,11,9,4864.390995
3560,13,9,4864.227631
3561,15,9,4864.291943
3562,17,9,4864.399844
3563,19,9,4864.319352
3564,21,9,4864.331288
3565,23,9,4864.361366
3566,25,9,4864.319367
3567,27,9,4864.299375
3568,29,9,4838.994536
3569,31,9,4805.304391
3570,33,9,4864.351268
3571,35,9,4864.277342
3572,37,9,4830.380134
3573,39,9,4830.392271
3574,41,9,4864.379832
3575,43,9,4864.343111
3576,45,9,4864.267434
3577,47,9,4864.30798
3578,49,9,4855.87016
3579,51,9,1265.72
3580,77,9,3140.142307
3581,79,9,1349.902812
3582,81,9,2011.597487
3583,93,9,25.34
3584,99,9,2973.904035
3585,101,9,169.1459543
3586,105,9,1425.69464
3587,107,9,362.4564423
3588,117,9,346.4560258
3589,119,9,345.7642752
3590,123,9,1520.033029
3591,125,9,2535.328358
3592,127,9,464.8872764
3593,-81,7,966.1005329
3594,-79,7,152.4813943
3595,-77,7,4080.552601
3596,-75,7,4887.410779
3597,-73,7,4887.488602
3598,-71,7,4887.477393
3599,-69,7,4853.539224
3600,-67,7,4802.620951
3601,-65,7,4785.849997
3602,-63,7,4853.545442
3603,-61,7,4887.393464
3604,-59,7,3853.264162
3605,-57,7,390.9105752
3606,-13,7,499.936752
3607,-11,7,3502.987861
3608,-9,7,4887.594097
3609,-7,7,4887.644614
3610,-5,7,4709.582683
3611,-3,7,4887.601053
3612,-1,7,4539.69701
3613,1,7,4302.017872
3614,3,7,3825.386417
3615,5,7,4488.227617
3616,7,7,4887.711159
3617,9,7,4887.690958
3618,11,7,4887.858218
3619,13,7,4828.144531
3620,15,7,4887.60146
3621,17,7,4887.63523
3622,19,7,4887.620826
3623,21,7,4887.635586
3624,23,7,4887.61988
3625,25,7,4887.638814
3626,27,7,4887.647878
3627,29,7,4887.598235
3628,31,7,4887.641114
3629,33,7,4887.627894
3630,35,7,4887.508054
3631,37,7,4777.179001
3632,39,7,4760.321371
3633,41,7,4887.628507
3634,43,7,4887.663552
3635,45,7,4887.658683
3636,47,7,4887.63807
3637,49,7,3367.93952
3638,79,7,305.2258387
3639,81,7,3928.226023
3640,93,7,93.3
3641,99,7,949.476915
3642,101,7,2411.569422
3643,103,7,101.9706846
3644,117,7,1172.31803
3645,121,7,93.42302319
3646,123,7,1042.515335
3647,125,7,3953.450379
3648,127,7,737.6320047
3649,-77,5,3287.250504
3650,-75,5,4905.047761
3651,-73,5,4896.756046
3652,-71,5,4905.169172
3653,-69,5,4905.144593
3654,-67,5,4896.674648
3655,-65,5,4905.27732
3656,-63,5,4905.193994
3657,-61,5,4905.131642
3658,-59,5,4879.626703
3659,-57,5,4658.359497
3660,-55,5,4377.443827
3661,-53,5,3084.19957
3662,-51,5,230.2
3663,-11,5,25.52191358
3664,-9,5,2331.887054
3665,-7,5,3396.444921
3666,-5,5,2059.170518
3667,-3,5,2221.039369
3668,-1,5,1914.508435
3669,1,5,289.2071208
3670,5,5,1191.56715
3671,7,5,3703.244724
3672,9,5,4061.38919
3673,11,5,4854.169574
3674,13,5,4905.097578
3675,15,5,4905.175227
3676,17,5,4905.127825
3677,19,5,4794.441013
3678,21,5,4836.910665
3679,23,5,4802.906423
3680,25,5,4896.654325
3681,27,5,4905.123238
3682,29,5,4905.136131
3683,31,5,4905.093518
3684,33,5,4905.188448
3685,35,5,4845.4634
3686,37,5,4700.720674
3687,39,5,4905.082402
3688,41,5,4905.045839
3689,43,5,4905.104596
3690,45,5,4905.126843
3691,47,5,4751.65
3692,49,5,833.93
3693,95,5,860.0707902
3694,97,5,2794.838759
3695,99,5,161.9796377
3696,101,5,3695.479884
3697,103,5,2844.91331
3698,109,5,34.11
3699,113,5,59.67015757
3700,115,5,2454.128043
3701,117,5,4666.600327
3702,119,5,1157.876576
3703,121,5,102.0842531
3704,125,5,178.6639875
3705,127,5,68.19127
3706,-79,3,427.0870083
3707,-77,3,3944.01644
3708,-75,3,4916.820256
3709,-73,3,4916.711971
3710,-71,3,4916.778034
3711,-69,3,4916.797995
3712,-67,3,4899.733595
3713,-65,3,4916.799269
3714,-63,3,4916.75107
3715,-61,3,4916.813891
3716,-59,3,4916.74364
3717,-57,3,4916.7309
3718,-55,3,4916.75803
3719,-53,3,4908.18782
3720,-51,3,2637.866587
3721,9,3,648.5953177
3722,11,3,4908.335541
3723,13,3,4916.783047
3724,15,3,4916.719478
3725,17,3,4916.816875
3726,19,3,4839.964832
3727,21,3,4856.972773
3728,23,3,4822.801396
3729,25,3,4916.793287
3730,27,3,4916.771256
3731,29,3,4916.823861
3732,31,3,4857.033686
3733,33,3,4916.741472
3734,35,3,4840.035949
3735,37,3,4524.15277
3736,39,3,4916.786604
3737,41,3,4916.752074
3738,43,3,4916.77588
3739,45,3,4745.94649
3740,47,3,1501.72
3741,95,3,85.39134
3742,97,3,1664.021451
3743,99,3,3696.61993
3744,101,3,1928.982966
3745,103,3,3756.005975
3746,105,3,34.16
3747,107,3,8.53
3748,109,3,145.02359
3749,111,3,700.3142138
3750,113,3,3372.488728
3751,115,3,4916.774484
3752,117,3,4012.124592
3753,119,3,8.53
3754,125,3,59.73087589
3755,127,3,25.60671982
3756,129,3,205.0104155
3757,-91,1,34.21
3758,-81,1,25.66395879
3759,-79,1,3478.594853
3760,-77,1,4914.121745
3761,-75,1,4922.610971
3762,-73,1,4922.589903
3763,-71,1,4922.636708
3764,-69,1,4922.603144
3765,-67,1,4888.402409
3766,-65,1,4922.640545
3767,-63,1,4922.616709
3768,-61,1,4862.81552
3769,-59,1,4922.63555
3770,-57,1,4914.016575
3771,-55,1,4922.672763
3772,-53,1,4922.604186
3773,-51,1,4179.0107
3774,-49,1,51.26691963
3776,9,1,999.9701396
3777,11,1,4914.137882
3778,13,1,4922.69
3779,15,1,4922.62724
3780,17,1,4837.14084
3781,19,1,4589.36541
3782,21,1,4803.014258
3783,23,1,4794.453367
3784,25,1,4837.189185
3785,27,1,4922.727457
3786,29,1,4922.719745
3787,31,1,4427.016451
3788,33,1,4221.829414
3789,35,1,4896.98838
3790,37,1,4905.458582
3791,39,1,4922.645837
3792,41,1,4922.60214
3793,43,1,4144.78
3794,45,1,657.9
3795,97,1,418.7802706
3796,99,1,2555.184852
3797,101,1,4734.627169
3798,103,1,2683.514396
3799,105,1,273.4529582
3800,109,1,2221.967793
3801,111,1,4375.781665
3802,113,1,4879.946996
3803,115,1,4922.590087
3804,117,1,4435.434267
3805,119,1,692.2299675
3806,121,1,1521.330034
3807,123,1,1222.152078
3808,125,1,820.4340028
3809,127,1,871.7677542
3810,129,1,606.8330758
3811,-91,-1,606.82
3812,-89,-1,42.73
3813,-81,-1,1469.912408
3814,-79,-1,4922.562413
3815,-77,-1,4922.598143
3816,-75,-1,4897.01865
3817,-73,-1,4922.6165
3818,-71,-1,4897.00787
3819,-69,-1,4879.946113
3820,-67,-1,4820.100641
3821,-65,-1,4640.583238
3822,-63,-1,4606.355199
3823,-61,-1,4717.572122
3824,-59,-1,4922.605864
3825,-57,-1,4837.218885
3826,-55,-1,4794.477296
3827,-53,-1,4691.935249
3828,-51,-1,3820.047905
3829,-49,-1,3478.264049
3830,-47,-1,2862.703425
3831,-45,-1,863.0108599
3832,9,-1,1965.638732
3833,11,-1,4862.786552
3834,13,-1,4922.594953
3835,15,-1,4922.614053
3836,17,-1,4606.450842
3837,19,-1,4726.090015
3838,21,-1,4922.59231
3839,23,-1,4922.63298
3840,25,-1,4871.380207
3841,27,-1,4922.693108
3842,29,-1,4597.827408
3843,31,-1,4290.215313
3844,33,-1,375.9981248
3845,35,-1,4649.043373
3846,37,-1,4871.298166
3847,39,-1,4922.637182
3848,41,-1,4495.427702
3849,43,-1,512.85518
3850,99,-1,538.4016497
3851,101,-1,4033.890646
3852,103,-1,4307.206267
3853,105,-1,1008.296088
3854,107,-1,42.71122333
3855,109,-1,1102.5826
3856,111,-1,4888.300571
3857,113,-1,4922.639184
3858,115,-1,4922.539366
3859,117,-1,2418.722691
3860,119,-1,1128.023446
3861,121,-1,2170.534639
3862,123,-1,1034.029676
3863,125,-1,333.2491299
3864,127,-1,641.0521412
3865,129,-1,145.2796514
3866,131,-1,1367.464152
3867,133,-1,3478.240856
3868,135,-1,341.8748971
3869,137,-1,563.9233817
3870,139,-1,230.6916218
3871,147,-1,8.54
3872,149,-1,25.64
3873,-81,-3,1058.435515
3874,-79,-3,4652.297152
3875,-77,-3,4916.775297
3876,-75,-3,4874.092025
3877,-73,-3,4703.476275
3878,-71,-3,4677.8339
3879,-69,-3,4746.095517
3880,-67,-3,4737.479291
3881,-65,-3,4609.482469
3882,-63,-3,4626.724372
3883,-61,-3,4327.879358
3884,-59,-3,4592.514041
3885,-57,-3,4592.344834
3886,-55,-3,4429.998306
3887,-53,-3,4720.47158
3888,-51,-3,4805.787508
3889,-49,-3,4763.099971
3890,-47,-3,4916.77138
3891,-45,-3,4378.784745
3892,-43,-3,3439.204967
3893,-41,-3,2756.099535
3894,-39,-3,1356.553706
3895,9,-3,273.3
3896,11,-3,3858.802842
3897,13,-3,4916.751045
3898,15,-3,4916.903499
3899,17,-3,4746.052329
3900,19,-3,4728.91572
3901,21,-3,4916.793304
3902,23,-3,4916.819662
3903,25,-3,4916.7653
3904,27,-3,4916.79845
3905,29,-3,4635.156623
3906,31,-3,4617.779094
3907,33,-3,3985.812399
3908,35,-3,4711.860044
3909,37,-3,4882.693381
3910,39,-3,4797.286917
3911,41,-3,751.5093194
3912,99,-3,42.71585537
3913,101,-3,1451.612795
3914,103,-3,4780.334219
3915,105,-3,4216.581264
3916,107,-3,853.824654
3917,109,-3,145.1122373
3918,111,-3,2254.467759
3919,113,-3,3184.976855
3920,115,-3,4217.19614
3921,117,-3,657.3841999
3922,119,-3,2236.544248
3923,121,-3,3499.942041
3924,123,-3,460.754751
3925,125,-3,51.24214363
3926,127,-3,930.1928889
3927,129,-3,1143.759568
3928,131,-3,537.5811173
3929,133,-3,2544.002662
3930,135,-3,2389.3973
3931,137,-3,4438.710752
3932,139,-3,4618.08744
3933,141,-3,3302.768078
3934,143,-3,1595.306292
3935,145,-3,119.4197012
3936,147,-3,128.132441
3937,151,-3,256.0824651
3938,153,-3,162.0602656
3939,-81,-5,2674.189483
3940,-79,-5,4905.242561
3941,-77,-5,4905.179596
3942,-75,-5,4683.683038
3943,-73,-5,4760.251216
3944,-71,-5,4888.114913
3945,-69,-5,4828.381589
3946,-67,-5,4905.119752
3947,-65,-5,4905.137333
3948,-63,-5,4802.833508
3949,-61,-5,4854.015306
3950,-59,-5,4845.476491
3951,-57,-5,4802.936638
3952,-55,-5,4888.108158
3953,-53,-5,4862.482132
3954,-51,-5,4905.165196
3955,-49,-5,4905.088991
3956,-47,-5,4905.102644
3957,-45,-5,4905.113786
3958,-43,-5,4905.149391
3959,-41,-5,4905.162024
3960,-39,-5,4836.961347
3961,-37,-5,2834.231323
3962,-35,-5,808.3402223
3963,11,-5,392.07434
3964,13,-5,4615.920474
3965,15,-5,4802.859253
3966,17,-5,4905.159737
3967,19,-5,4879.65456
3968,21,-5,4871.040696
3969,23,-5,4905.188097
3970,25,-5,4905.104957
3971,27,-5,4905.107184
3972,29,-5,3661.956793
3973,31,-5,4905.039014
3974,33,-5,4905.140145
3975,35,-5,4862.627164
3976,37,-5,4905.125282
3977,39,-5,2989.561515
3978,103,-5,1303.959361
3979,105,-5,3713.985899
3980,107,-5,34.03934856
3981,113,-5,8.510640754
3982,115,-5,51.15569227
3983,119,-5,988.0437207
3984,121,-5,1218.345441
3985,123,-5,1192.742724
3986,133,-5,110.6805495
3987,135,-5,792.5707595
3988,137,-5,2283.943135
3989,139,-5,4769.225369
3990,141,-5,4905.212622
3991,143,-5,4896.683929
3992,145,-5,3967.728369
3993,147,-5,501.8924451
3994,149,-5,893.1139091
3995,151,-5,1804.436474
3996,153,-5,596.6027025
3997,155,-5,306.2873284
3998,-81,-7,518.3797394
3999,-79,-7,4251.876478
4000,-77,-7,4887.337952
4001,-75,-7,4768.696345
4002,-73,-7,4887.580064
4003,-71,-7,4887.57868
4004,-69,-7,4887.540845
4005,-67,-7,4887.597781
4006,-65,-7,4887.579701
4007,-63,-7,4845.170352
4008,-61,-7,4879.051601
4009,-59,-7,4845.033287
4010,-57,-7,4870.475782
4011,-55,-7,4887.595084
4012,-53,-7,4887.538629
4013,-51,-7,4887.498446
4014,-49,-7,4887.482115
4015,-47,-7,4887.607903
4016,-45,-7,4887.550952
4017,-43,-7,4887.47313
4018,-41,-7,4887.472859
4019,-39,-7,4879.14074
4020,-37,-7,4879.017863
4021,-35,-7,2664.083962
4022,13,-7,2911.209819
4023,15,-7,4887.702056
4024,17,-7,4887.49682
4025,19,-7,4887.644017
4026,21,-7,4887.633406
4027,23,-7,4887.623561
4028,25,-7,4887.632854
4029,27,-7,4870.641105
4030,29,-7,4327.111542
4031,31,-7,4039.643685
4032,33,-7,4794.443228
4033,35,-7,4887.692997
4034,37,-7,4887.555504
4035,39,-7,3003.521551
4036,105,-7,305.7283369
4037,107,-7,3149.774008
4038,109,-7,2510.732596
4039,111,-7,3128.994993
4040,113,-7,1814.18822
4041,115,-7,203.3969117
4042,121,-7,50.92617659
4043,125,-7,50.84193588
4044,127,-7,237.2143697
4045,129,-7,67.8213293
4046,131,-7,364.4943567
4047,135,-7,399.2615916
4048,137,-7,25.42987973
4049,139,-7,3623.043432
4050,141,-7,4811.263003
4051,143,-7,4785.705833
4052,145,-7,4269.015381
4053,147,-7,3453.579501
4054,149,-7,195.462165
4055,151,-7,186.9203918
4056,155,-7,611.63
4057,157,-7,381.66
4058,159,-7,127.07
4059,-79,-9,1537.95675
4060,-77,-9,4712.356635
4061,-75,-9,4864.259144
4062,-73,-9,4864.28
4063,-71,-9,4864.367125
4064,-69,-9,4864.317948
4065,-67,-9,4864.28252
4066,-65,-9,4813.76002
4067,-63,-9,4838.954682
4068,-61,-9,4864.334587
4069,-59,-9,4864.275207
4070,-57,-9,4864.182974
4071,-55,-9,4864.286913
4072,-53,-9,4864.249916
4073,-51,-9,4864.300808
4074,-49,-9,4864.340328
4075,-47,-9,4864.34331
4076,-45,-9,4864.297126
4077,-43,-9,4864.324216
4078,-41,-9,4864.223796
4079,-39,-9,4864.247243
4080,-37,-9,4855.856214
4081,-35,-9,1715.485656
4082,13,-9,1756.480705
4083,15,-9,4864.274865
4084,17,-9,4864.305255
4085,19,-9,4864.344609
4086,21,-9,4864.291143
4087,23,-9,4864.366256
4088,25,-9,4855.88006
4089,27,-9,4796.78487
4090,29,-9,4289.969799
4091,31,-9,4449.826376
4092,33,-9,4695.244301
4093,35,-9,4687.414119
4094,37,-9,4864.321354
4095,39,-9,3656.074553
4096,111,-9,473.8396872
4097,113,-9,956.1325475
4098,115,-9,829.0474834
4099,117,-9,1217.401546
4100,119,-9,1173.752881
4101,121,-9,1351.55804
4102,123,-9,591.2540718
4103,125,-9,1950.106509
4104,127,-9,600.1381
4105,129,-9,25.39920054
4106,131,-9,8.472353815
4107,137,-9,126.9194387
4108,139,-9,516.1566245
4109,141,-9,2189.929903
4110,143,-9,1893.614545
4111,147,-9,2974.371915
4112,149,-9,2083.640132
4113,151,-9,219.3061926
4114,153,-9,50.64311467
4115,157,-9,253.78
4116,159,-9,380.11
4117,161,-9,750.97
4118,-79,-11,50.51210893
4119,-77,-11,3787.13837
4120,-75,-11,4809.87609
4121,-73,-11,4835.139383
4122,-71,-11,4835.21
4123,-69,-11,4835.188913
4124,-67,-11,4835.160472
4125,-65,-11,4835.264023
4126,-63,-11,4835.176988
4127,-61,-11,4835.256954
4128,-59,-11,4835.184744
4129,-57,-11,4835.20104
4130,-55,-11,4835.18601
4131,-53,-11,4835.191163
4132,-51,-11,4776.428589
4133,-49,-11,4835.230692
4134,-47,-11,4835.249755
4135,-45,-11,4835.242901
4136,-43,-11,4835.276036
4137,-41,-11,4835.259996
4138,-39,-11,4835.16517
4139,-37,-11,2537.215473
4140,13,-11,588.1749092
4141,15,-11,4835.178528
4142,17,-11,4835.251192
4143,19,-11,4835.27723
4144,21,-11,4835.238339
4145,23,-11,4835.219038
4146,25,-11,4810.045856
4147,27,-11,4801.620174
4148,29,-11,4642.267397
4149,31,-11,4784.976628
4150,33,-11,4835.27047
4151,35,-11,3618.50475
4152,37,-11,4835.208594
4153,39,-11,4809.897616
4154,41,-11,981.7503068
4155,43,-11,67.01
4156,121,-11,252.3973301
4157,123,-11,277.5209632
4158,125,-11,100.9692924
4159,131,-11,536.21
4160,133,-11,695.31
4161,135,-11,33.49
4162,137,-11,16.76
4163,143,-11,988.9703496
4164,147,-11,16.83752684
4165,149,-11,530.1170444
4166,151,-11,386.9049352
4167,153,-11,100.608482
4168,155,-11,25.16
4169,161,-11,268.86
4170,163,-11,84.02
4171,165,-11,42.01
4172,167,-11,25.14
4173,-173,-13,149.58
4174,-171,-13,66.48
4175,-77,-13,1276.535518
4176,-75,-13,4692.187888
4177,-73,-13,4742.141348
4178,-71,-13,4659.136362
4179,-69,-13,4800.483753
4180,-67,-13,4758.845338
4181,-65,-13,4733.76317
4182,-63,-13,4783.742853
4183,-61,-13,4800.494455
4184,-59,-13,4800.439359
4185,-57,-13,4800.451089
4186,-55,-13,4800.44582
4187,-53,-13,4800.470724
4188,-51,-13,4800.469706
4189,-49,-13,4800.524004
4190,-47,-13,4800.45516
4191,-45,-13,4800.448098
4192,-43,-13,4800.396101
4193,-41,-13,4800.558144
4194,-39,-13,3460.783418
4195,-37,-13,125.3493428
4196,13,-13,2281.426498
4197,15,-13,4783.703474
4198,17,-13,4800.388896
4199,19,-13,4800.431363
4200,21,-13,4800.443453
4201,23,-13,4800.395615
4202,25,-13,4800.412142
4203,27,-13,4800.427664
4204,29,-13,4800.464255
4205,31,-13,4800.364651
4206,33,-13,4800.3895
4207,35,-13,3483.104748
4208,37,-13,4800.430365
4209,39,-13,4800.461755
4210,41,-13,1224.915303
4211,43,-13,8.35
4212,45,-13,25.07
4213,47,-13,33.24000492
4214,49,-13,2530.532479
4215,51,-13,74.7873088
4216,127,-13,108.04
4217,129,-13,124.64
4218,131,-13,3472.478879
4219,133,-13,4616.54065
4220,135,-13,4291.06
4221,137,-13,808.94
4222,141,-13,774.64158
4223,143,-13,3382.761421
4224,167,-13,24.93
4225,-77,-15,82.92122628
4226,-75,-15,3184.96719
4227,-73,-15,4503.645907
4228,-71,-15,4511.715201
4229,-69,-15,4158.110355
4230,-67,-15,4759.82178
4231,-65,-15,4759.844193
4232,-63,-15,4693.489745
4233,-61,-15,4735.136304
4234,-59,-15,4759.828654
4235,-57,-15,4759.843338
4236,-55,-15,4759.851335
4237,-53,-15,4759.833575
4238,-51,-15,4759.832312
4239,-49,-15,4759.829661
4240,-47,-15,4759.800024
4241,-45,-15,4759.823406
4242,-43,-15,4759.91003
4243,-41,-15,4759.938237
4244,-39,-15,2396.214434
4245,11,-15,57.65
4246,13,-15,3355.636836
4247,15,-15,4759.824864
4248,17,-15,4759.918659
4249,19,-15,4759.870239
4250,21,-15,4759.866618
4251,23,-15,4759.857203
4252,25,-15,4759.875474
4253,27,-15,4751.588663
4254,29,-15,4751.540596
4255,31,-15,4759.768173
4256,33,-15,4759.905086
4257,35,-15,4395.689348
4258,37,-15,4759.873306
4259,39,-15,4759.810068
4260,41,-15,1372.682936
4261,45,-15,90.6
4262,47,-15,1888.759193
4263,49,-15,4520.984956
4264,51,-15,685.4679152
4265,125,-15,1889.35
4266,127,-15,4387.00526
4267,129,-15,2888.515989
4268,131,-15,4759.86735
4269,133,-15,4759.865469
4270,135,-15,4089.681031
4271,137,-15,453.8
4272,141,-15,1049.13509
4273,143,-15,4594.048723
4274,145,-15,2278.347618
4275,167,-15,487.1124389
4276,169,-15,57.69
4277,-179,-17,32.74
4278,-73,-17,1190.39687
4279,-71,-17,3864.420683
4280,-69,-17,4278.813373
4281,-67,-17,4680.809971
4282,-65,-17,4705.300394
4283,-63,-17,4680.709887
4284,-61,-17,4697.268325
4285,-59,-17,4713.572719
4286,-57,-17,4705.413121
4287,-55,-17,4713.612498
4288,-53,-17,4713.555547
4289,-51,-17,4713.63077
4290,-49,-17,4713.602351
4291,-47,-17,4713.559834
4292,-45,-17,4713.605705
4293,-43,-17,4713.523835
4294,-41,-17,4713.658867
4295,-39,-17,2021.842205
4296,11,-17,400.79
4297,13,-17,1269.693922
4298,15,-17,4361.727513
4299,17,-17,4713.660079
4300,19,-17,4713.690242
4301,21,-17,4713.646018
4302,23,-17,4713.59355
4303,25,-17,4713.557903
4304,27,-17,4427.588902
4305,29,-17,4369.655174
4306,31,-17,4713.602613
4307,33,-17,4713.603067
4308,35,-17,4615.516298
4309,37,-17,4216.297975
4310,39,-17,2067.344005
4311,41,-17,16.43
4312,43,-17,16.3323852
4313,45,-17,3967.062006
4314,47,-17,4705.42027
4315,49,-17,3789.761347
4316,123,-17,2426.10839
4317,125,-17,4475.43
4318,127,-17,4713.58564
4319,129,-17,4713.636781
4320,131,-17,4713.639999
4321,133,-17,4681.003787
4322,135,-17,4713.590406
4323,137,-17,4450.748071
4324,139,-17,2196.448179
4325,141,-17,2550.44
4326,143,-17,4713.585606
4327,145,-17,4155.454991
4328,147,-17,48.91128445
4329,167,-17,156.0724991
4330,169,-17,171.8003416
4331,177,-17,383.18
4332,179,-17,907.93
4334,-71,-19,761.7720465
4335,-69,-19,4621.288359
4336,-67,-19,4248.632974
4337,-65,-19,4605.096209
4338,-63,-19,4661.640313
4339,-61,-19,4661.737741
4340,-59,-19,4661.701895
4341,-57,-19,4645.525901
4342,-55,-19,4661.712205
4343,-53,-19,4661.716519
4344,-51,-19,4661.697872
4345,-49,-19,4661.681906
4346,-47,-19,4661.68415
4347,-45,-19,4661.610036
4348,-43,-19,4661.744287
4349,-41,-19,4621.27734
4350,-39,-19,559.2366668
4351,11,-19,24.39
4352,13,-19,1505.38
4353,15,-19,3797.305515
4354,17,-19,4129.564934
4355,19,-19,4621.404724
4356,21,-19,4661.741143
4357,23,-19,4661.74323
4358,25,-19,4661.772558
4359,27,-19,4661.689879
4360,29,-19,4661.730187
4361,31,-19,4661.773226
4362,33,-19,4637.568126
4363,35,-19,3766.311546
4364,37,-19,544.2673855
4365,45,-19,4007.235274
4366,47,-19,4653.729482
4367,49,-19,2566.981297
4368,119,-19,8.06
4369,121,-19,1339.746194
4370,123,-19,4547.915636
