*file,reg,variable,year,val
SSP2_20Wp_BIOD,USA,RLI,2090,0.813899614
SSP2_20Wp_BIOD,BRA,RLI,2090,0.845106383
SSP2_20Wp_BIOD,OSA,RLI,2090,0.894962217
SSP2_20Wp_BIOD,FSU,RLI,2090,0.632107023
SSP2_20Wp_BIOD,EUR,RLI,2090,0.868055556
SSP2_20Wp_BIOD,MEN,RLI,2090,0.881545064
SSP2_20Wp_BIOD,SSA,RLI,2090,0.752226721
SSP2_20Wp_BIOD,CHN,RLI,2090,0.881265207
SSP2_20Wp_BIOD,IND,RLI,2090,0.935606061
SSP2_20Wp_BIOD,SEA,RLI,2090,0.90801964
SSP2_20Wp_BIOD,OAS,RLI,2090,0.949305556
SSP2_20Wp_BIOD,ANZ,RLI,2090,0.858378378
SSP2_20Wp_BIOD,NAM,RLI,2090,0.83269962
SSP2_20Wp_BIOD,OAM,RLI,2090,0.858250277
SSP2_20Wp_BIOD,AME,RLI,2090,0.787750557
SSP2_20Wp_BIOD,SAS,RLI,2090,0.928449328
SSP2_20Wp_BIOD,WLD,RLI,2090,0.8514949
SSP2_20Wp_BIOD,EUE,RLI,2090,0.850359712
SSP2_20Wp_BIOD,CAN,NSpeciesExtinctAtFirstYear,2090,4
SSP2_20Wp_BIOD,USA,NSpeciesExtinctAtFirstYear,2090,14
SSP2_20Wp_BIOD,BRA,NSpeciesExtinctAtFirstYear,2090,6
SSP2_20Wp_BIOD,OSA,NSpeciesExtinctAtFirstYear,2090,24
SSP2_20Wp_BIOD,FSU,NSpeciesExtinctAtFirstYear,2090,30
SSP2_20Wp_BIOD,EUR,NSpeciesExtinctAtFirstYear,2090,8
SSP2_20Wp_BIOD,MEN,NSpeciesExtinctAtFirstYear,2090,27
SSP2_20Wp_BIOD,SSA,NSpeciesExtinctAtFirstYear,2090,25
SSP2_20Wp_BIOD,CHN,NSpeciesExtinctAtFirstYear,2090,15
SSP2_20Wp_BIOD,IND,NSpeciesExtinctAtFirstYear,2090,5
SSP2_20Wp_BIOD,SEA,NSpeciesExtinctAtFirstYear,2090,8
SSP2_20Wp_BIOD,OAS,NSpeciesExtinctAtFirstYear,2090,7
SSP2_20Wp_BIOD,ANZ,NSpeciesExtinctAtFirstYear,2090,13
SSP2_20Wp_BIOD,NAM,NSpeciesExtinctAtFirstYear,2090,14
SSP2_20Wp_BIOD,OAM,NSpeciesExtinctAtFirstYear,2090,24
SSP2_20Wp_BIOD,AME,NSpeciesExtinctAtFirstYear,2090,39
SSP2_20Wp_BIOD,SAS,NSpeciesExtinctAtFirstYear,2090,23
SSP2_20Wp_BIOD,WLD,NSpeciesExtinctAtFirstYear,2090,110
SSP2_20Wp_BIOD,EUE,NSpeciesExtinctAtFirstYear,2090,7
SSP2_20Wp_BIOD,CAN,NPotSpeciesInRegion,2090,122
SSP2_20Wp_BIOD,USA,NPotSpeciesInRegion,2090,259
SSP2_20Wp_BIOD,BRA,NPotSpeciesInRegion,2090,470
SSP2_20Wp_BIOD,OSA,NPotSpeciesInRegion,2090,794
SSP2_20Wp_BIOD,FSU,NPotSpeciesInRegion,2090,299
SSP2_20Wp_BIOD,EUR,NPotSpeciesInRegion,2090,144
SSP2_20Wp_BIOD,MEN,NPotSpeciesInRegion,2090,233
SSP2_20Wp_BIOD,SSA,NPotSpeciesInRegion,2090,741
SSP2_20Wp_BIOD,CHN,NPotSpeciesInRegion,2090,411
SSP2_20Wp_BIOD,IND,NPotSpeciesInRegion,2090,264
SSP2_20Wp_BIOD,SEA,NPotSpeciesInRegion,2090,611
SSP2_20Wp_BIOD,OAS,NPotSpeciesInRegion,2090,288
SSP2_20Wp_BIOD,ANZ,NPotSpeciesInRegion,2090,185
SSP2_20Wp_BIOD,NAM,NPotSpeciesInRegion,2090,263
SSP2_20Wp_BIOD,OAM,NPotSpeciesInRegion,2090,903
SSP2_20Wp_BIOD,AME,NPotSpeciesInRegion,2090,898
SSP2_20Wp_BIOD,SAS,NPotSpeciesInRegion,2090,819
SSP2_20Wp_BIOD,WLD,NPotSpeciesInRegion,2090,2843
SSP2_20Wp_BIOD,EUE,NPotSpeciesInRegion,2090,139
SSP2_20Wp_BIOD,CAN,ESHI,2100,NA
SSP2_20Wp_BIOD,USA,ESHI,2100,NA
SSP2_20Wp_BIOD,BRA,ESHI,2100,NA
SSP2_20Wp_BIOD,OSA,ESHI,2100,NA
SSP2_20Wp_BIOD,FSU,ESHI,2100,NA
SSP2_20Wp_BIOD,EUR,ESHI,2100,NA
SSP2_20Wp_BIOD,MEN,ESHI,2100,NA
SSP2_20Wp_BIOD,SSA,ESHI,2100,NA
SSP2_20Wp_BIOD,CHN,ESHI,2100,NA
SSP2_20Wp_BIOD,IND,ESHI,2100,NA
SSP2_20Wp_BIOD,SEA,ESHI,2100,NA
SSP2_20Wp_BIOD,OAS,ESHI,2100,NA
SSP2_20Wp_BIOD,ANZ,ESHI,2100,NA
SSP2_20Wp_BIOD,NAM,ESHI,2100,NA
SSP2_20Wp_BIOD,OAM,ESHI,2100,NA
SSP2_20Wp_BIOD,AME,ESHI,2100,NA
SSP2_20Wp_BIOD,SAS,ESHI,2100,NA
SSP2_20Wp_BIOD,WLD,ESHI,2100,NA
SSP2_20Wp_BIOD,EUE,ESHI,2100,NA
SSP2_20Wp_BIOD,CAN,RLI,2100,0
SSP2_20Wp_BIOD,USA,RLI,2100,0
SSP2_20Wp_BIOD,BRA,RLI,2100,0
SSP2_20Wp_BIOD,OSA,RLI,2100,0
SSP2_20Wp_BIOD,FSU,RLI,2100,0
SSP2_20Wp_BIOD,EUR,RLI,2100,0
SSP2_20Wp_BIOD,MEN,RLI,2100,0
SSP2_20Wp_BIOD,SSA,RLI,2100,0
SSP2_20Wp_BIOD,CHN,RLI,2100,0
SSP2_20Wp_BIOD,IND,RLI,2100,0
SSP2_20Wp_BIOD,SEA,RLI,2100,0
SSP2_20Wp_BIOD,OAS,RLI,2100,0
SSP2_20Wp_BIOD,ANZ,RLI,2100,0
SSP2_20Wp_BIOD,NAM,RLI,2100,0
SSP2_20Wp_BIOD,OAM,RLI,2100,0
SSP2_20Wp_BIOD,AME,RLI,2100,0
SSP2_20Wp_BIOD,SAS,RLI,2100,0
SSP2_20Wp_BIOD,WLD,RLI,2100,0
SSP2_20Wp_BIOD,EUE,RLI,2100,0
SSP2_20Wp_BIOD,CAN,NSpeciesExtinctAtFirstYear,2100,4
SSP2_20Wp_BIOD,USA,NSpeciesExtinctAtFirstYear,2100,14
SSP2_20Wp_BIOD,BRA,NSpeciesExtinctAtFirstYear,2100,6
SSP2_20Wp_BIOD,OSA,NSpeciesExtinctAtFirstYear,2100,24
SSP2_20Wp_BIOD,FSU,NSpeciesExtinctAtFirstYear,2100,30
SSP2_20Wp_BIOD,EUR,NSpeciesExtinctAtFirstYear,2100,8
SSP2_20Wp_BIOD,MEN,NSpeciesExtinctAtFirstYear,2100,27
SSP2_20Wp_BIOD,SSA,NSpeciesExtinctAtFirstYear,2100,25
SSP2_20Wp_BIOD,CHN,NSpeciesExtinctAtFirstYear,2100,15
SSP2_20Wp_BIOD,IND,NSpeciesExtinctAtFirstYear,2100,5
SSP2_20Wp_BIOD,SEA,NSpeciesExtinctAtFirstYear,2100,8
SSP2_20Wp_BIOD,OAS,NSpeciesExtinctAtFirstYear,2100,7
SSP2_20Wp_BIOD,ANZ,NSpeciesExtinctAtFirstYear,2100,13
SSP2_20Wp_BIOD,NAM,NSpeciesExtinctAtFirstYear,2100,14
SSP2_20Wp_BIOD,OAM,NSpeciesExtinctAtFirstYear,2100,24
SSP2_20Wp_BIOD,AME,NSpeciesExtinctAtFirstYear,2100,39
SSP2_20Wp_BIOD,SAS,NSpeciesExtinctAtFirstYear,2100,23
SSP2_20Wp_BIOD,WLD,NSpeciesExtinctAtFirstYear,2100,110
SSP2_20Wp_BIOD,EUE,NSpeciesExtinctAtFirstYear,2100,7
SSP2_20Wp_BIOD,CAN,NPotSpeciesInRegion,2100,122
SSP2_20Wp_BIOD,USA,NPotSpeciesInRegion,2100,259
SSP2_20Wp_BIOD,BRA,NPotSpeciesInRegion,2100,470
SSP2_20Wp_BIOD,OSA,NPotSpeciesInRegion,2100,794
SSP2_20Wp_BIOD,FSU,NPotSpeciesInRegion,2100,299
SSP2_20Wp_BIOD,EUR,NPotSpeciesInRegion,2100,144
SSP2_20Wp_BIOD,MEN,NPotSpeciesInRegion,2100,233
SSP2_20Wp_BIOD,SSA,NPotSpeciesInRegion,2100,741
SSP2_20Wp_BIOD,CHN,NPotSpeciesInRegion,2100,411
SSP2_20Wp_BIOD,IND,NPotSpeciesInRegion,2100,264
SSP2_20Wp_BIOD,SEA,NPotSpeciesInRegion,2100,611
SSP2_20Wp_BIOD,OAS,NPotSpeciesInRegion,2100,288
SSP2_20Wp_BIOD,ANZ,NPotSpeciesInRegion,2100,185
SSP2_20Wp_BIOD,NAM,NPotSpeciesInRegion,2100,263
SSP2_20Wp_BIOD,OAM,NPotSpeciesInRegion,2100,903
SSP2_20Wp_BIOD,AME,NPotSpeciesInRegion,2100,898
SSP2_20Wp_BIOD,SAS,NPotSpeciesInRegion,2100,819
SSP2_20Wp_BIOD,WLD,NPotSpeciesInRegion,2100,2843
SSP2_20Wp_BIOD,EUE,NPotSpeciesInRegion,2100,139
SSP2_20Wp_BIOD2,CAN,ESHI,2005,1
SSP2_20Wp_BIOD2,USA,ESHI,2005,1
SSP2_20Wp_BIOD2,BRA,ESHI,2005,1
SSP2_20Wp_BIOD2,OSA,ESHI,2005,1
SSP2_20Wp_BIOD2,FSU,ESHI,2005,1
SSP2_20Wp_BIOD2,EUR,ESHI,2005,1
SSP2_20Wp_BIOD2,MEN,ESHI,2005,1
SSP2_20Wp_BIOD2,SSA,ESHI,2005,1
SSP2_20Wp_BIOD2,CHN,ESHI,2005,1
SSP2_20Wp_BIOD2,IND,ESHI,2005,1
SSP2_20Wp_BIOD2,SEA,ESHI,2005,1
SSP2_20Wp_BIOD2,OAS,ESHI,2005,1
SSP2_20Wp_BIOD2,ANZ,ESHI,2005,1
SSP2_20Wp_BIOD2,NAM,ESHI,2005,1
SSP2_20Wp_BIOD2,OAM,ESHI,2005,1
SSP2_20Wp_BIOD2,AME,ESHI,2005,1
SSP2_20Wp_BIOD2,SAS,ESHI,2005,1
SSP2_20Wp_BIOD2,WLD,ESHI,2005,1
SSP2_20Wp_BIOD2,EUE,ESHI,2005,1
SSP2_20Wp_BIOD2,CAN,RLI,2005,0.960655738
SSP2_20Wp_BIOD2,USA,RLI,2005,0.908880309
SSP2_20Wp_BIOD2,BRA,RLI,2005,0.983829787
SSP2_20Wp_BIOD2,OSA,RLI,2005,0.966246851
SSP2_20Wp_BIOD2,FSU,RLI,2005,0.88361204
SSP2_20Wp_BIOD2,EUR,RLI,2005,0.930555556
SSP2_20Wp_BIOD2,MEN,RLI,2005,0.881545064
SSP2_20Wp_BIOD2,SSA,RLI,2005,0.960593792
SSP2_20Wp_BIOD2,CHN,RLI,2005,0.953284672
SSP2_20Wp_BIOD2,IND,RLI,2005,0.965151515
SSP2_20Wp_BIOD2,SEA,RLI,2005,0.976759411
SSP2_20Wp_BIOD2,OAS,RLI,2005,0.948611111
SSP2_20Wp_BIOD2,ANZ,RLI,2005,0.92
SSP2_20Wp_BIOD2,NAM,RLI,2005,0.917110266
SSP2_20Wp_BIOD2,OAM,RLI,2005,0.970099668
SSP2_20Wp_BIOD2,AME,RLI,2005,0.951224944
SSP2_20Wp_BIOD2,SAS,RLI,2005,0.964835165
SSP2_20Wp_BIOD2,WLD,RLI,2005,0.957017235
SSP2_20Wp_BIOD2,EUE,RLI,2005,0.93381295
SSP2_20Wp_BIOD2,CAN,NSpeciesExtinctAtFirstYear,2005,4
SSP2_20Wp_BIOD2,USA,NSpeciesExtinctAtFirstYear,2005,14
SSP2_20Wp_BIOD2,BRA,NSpeciesExtinctAtFirstYear,2005,6
SSP2_20Wp_BIOD2,OSA,NSpeciesExtinctAtFirstYear,2005,24
SSP2_20Wp_BIOD2,FSU,NSpeciesExtinctAtFirstYear,2005,30
SSP2_20Wp_BIOD2,EUR,NSpeciesExtinctAtFirstYear,2005,8
SSP2_20Wp_BIOD2,MEN,NSpeciesExtinctAtFirstYear,2005,27
SSP2_20Wp_BIOD2,SSA,NSpeciesExtinctAtFirstYear,2005,25
SSP2_20Wp_BIOD2,CHN,NSpeciesExtinctAtFirstYear,2005,15
SSP2_20Wp_BIOD2,IND,NSpeciesExtinctAtFirstYear,2005,5
SSP2_20Wp_BIOD2,SEA,NSpeciesExtinctAtFirstYear,2005,8
SSP2_20Wp_BIOD2,OAS,NSpeciesExtinctAtFirstYear,2005,7
SSP2_20Wp_BIOD2,ANZ,NSpeciesExtinctAtFirstYear,2005,13
SSP2_20Wp_BIOD2,NAM,NSpeciesExtinctAtFirstYear,2005,14
SSP2_20Wp_BIOD2,OAM,NSpeciesExtinctAtFirstYear,2005,24
SSP2_20Wp_BIOD2,AME,NSpeciesExtinctAtFirstYear,2005,39
SSP2_20Wp_BIOD2,SAS,NSpeciesExtinctAtFirstYear,2005,23
SSP2_20Wp_BIOD2,WLD,NSpeciesExtinctAtFirstYear,2005,110
SSP2_20Wp_BIOD2,EUE,NSpeciesExtinctAtFirstYear,2005,7
SSP2_20Wp_BIOD2,CAN,NPotSpeciesInRegion,2005,122
SSP2_20Wp_BIOD2,USA,NPotSpeciesInRegion,2005,259
SSP2_20Wp_BIOD2,BRA,NPotSpeciesInRegion,2005,470
SSP2_20Wp_BIOD2,OSA,NPotSpeciesInRegion,2005,794
SSP2_20Wp_BIOD2,FSU,NPotSpeciesInRegion,2005,299
SSP2_20Wp_BIOD2,EUR,NPotSpeciesInRegion,2005,144
SSP2_20Wp_BIOD2,MEN,NPotSpeciesInRegion,2005,233
SSP2_20Wp_BIOD2,SSA,NPotSpeciesInRegion,2005,741
SSP2_20Wp_BIOD2,CHN,NPotSpeciesInRegion,2005,411
SSP2_20Wp_BIOD2,IND,NPotSpeciesInRegion,2005,264
SSP2_20Wp_BIOD2,SEA,NPotSpeciesInRegion,2005,611
SSP2_20Wp_BIOD2,OAS,NPotSpeciesInRegion,2005,288
SSP2_20Wp_BIOD2,ANZ,NPotSpeciesInRegion,2005,185
SSP2_20Wp_BIOD2,NAM,NPotSpeciesInRegion,2005,263
SSP2_20Wp_BIOD2,OAM,NPotSpeciesInRegion,2005,903
SSP2_20Wp_BIOD2,AME,NPotSpeciesInRegion,2005,898
SSP2_20Wp_BIOD2,SAS,NPotSpeciesInRegion,2005,819
SSP2_20Wp_BIOD2,WLD,NPotSpeciesInRegion,2005,2843
SSP2_20Wp_BIOD2,EUE,NPotSpeciesInRegion,2005,139
SSP2_20Wp_BIOD2,CAN,ESHI,2010,1.007550544
SSP2_20Wp_BIOD2,USA,ESHI,2010,1.101258355
SSP2_20Wp_BIOD2,BRA,ESHI,2010,0.988251953
SSP2_20Wp_BIOD2,OSA,ESHI,2010,0.999535891
SSP2_20Wp_BIOD2,FSU,ESHI,2010,0.815255513
SSP2_20Wp_BIOD2,EUR,ESHI,2010,1.025706091
SSP2_20Wp_BIOD2,MEN,ESHI,2010,0.987195161
SSP2_20Wp_BIOD2,SSA,ESHI,2010,0.965979186
SSP2_20Wp_BIOD2,CHN,ESHI,2010,1.020099649
SSP2_20Wp_BIOD2,IND,ESHI,2010,0.969069242
SSP2_20Wp_BIOD2,SEA,ESHI,2010,0.999493024
SSP2_20Wp_BIOD2,OAS,ESHI,2010,0.987701318
SSP2_20Wp_BIOD2,ANZ,ESHI,2010,0.999182005
SSP2_20Wp_BIOD2,NAM,ESHI,2010,1.064811784
SSP2_20Wp_BIOD2,OAM,ESHI,2010,0.995102198
SSP2_20Wp_BIOD2,AME,ESHI,2010,0.968520942
SSP2_20Wp_BIOD2,SAS,ESHI,2010,0.999225098
SSP2_20Wp_BIOD2,WLD,ESHI,2010,0.983315671
SSP2_20Wp_BIOD2,EUE,ESHI,2010,1.027412904
SSP2_20Wp_BIOD2,CAN,RLI,2010,0.959016393
SSP2_20Wp_BIOD2,USA,RLI,2010,0.915830116
SSP2_20Wp_BIOD2,BRA,RLI,2010,0.978723404
SSP2_20Wp_BIOD2,OSA,RLI,2010,0.964735516
SSP2_20Wp_BIOD2,FSU,RLI,2010,0.748494983
SSP2_20Wp_BIOD2,EUR,RLI,2010,0.926388889
SSP2_20Wp_BIOD2,MEN,RLI,2010,0.881545064
SSP2_20Wp_BIOD2,SSA,RLI,2010,0.952226721
SSP2_20Wp_BIOD2,CHN,RLI,2010,0.952798054
SSP2_20Wp_BIOD2,IND,RLI,2010,0.952272727
SSP2_20Wp_BIOD2,SEA,RLI,2010,0.968903437
SSP2_20Wp_BIOD2,OAS,RLI,2010,0.934722222
SSP2_20Wp_BIOD2,ANZ,RLI,2010,0.915675676
SSP2_20Wp_BIOD2,NAM,RLI,2010,0.920912548
SSP2_20Wp_BIOD2,OAM,RLI,2010,0.96854928
SSP2_20Wp_BIOD2,AME,RLI,2010,0.944320713
SSP2_20Wp_BIOD2,SAS,RLI,2010,0.96019536
SSP2_20Wp_BIOD2,WLD,RLI,2010,0.950826592
SSP2_20Wp_BIOD2,EUE,RLI,2010,0.930935252
SSP2_20Wp_BIOD2,CAN,NSpeciesExtinctAtFirstYear,2010,4
SSP2_20Wp_BIOD2,USA,NSpeciesExtinctAtFirstYear,2010,14
SSP2_20Wp_BIOD2,BRA,NSpeciesExtinctAtFirstYear,2010,6
SSP2_20Wp_BIOD2,OSA,NSpeciesExtinctAtFirstYear,2010,24
SSP2_20Wp_BIOD2,FSU,NSpeciesExtinctAtFirstYear,2010,30
SSP2_20Wp_BIOD2,EUR,NSpeciesExtinctAtFirstYear,2010,8
SSP2_20Wp_BIOD2,MEN,NSpeciesExtinctAtFirstYear,2010,27
SSP2_20Wp_BIOD2,SSA,NSpeciesExtinctAtFirstYear,2010,25
SSP2_20Wp_BIOD2,CHN,NSpeciesExtinctAtFirstYear,2010,15
SSP2_20Wp_BIOD2,IND,NSpeciesExtinctAtFirstYear,2010,5
SSP2_20Wp_BIOD2,SEA,NSpeciesExtinctAtFirstYear,2010,8
SSP2_20Wp_BIOD2,OAS,NSpeciesExtinctAtFirstYear,2010,7
SSP2_20Wp_BIOD2,ANZ,NSpeciesExtinctAtFirstYear,2010,13
SSP2_20Wp_BIOD2,NAM,NSpeciesExtinctAtFirstYear,2010,14
SSP2_20Wp_BIOD2,OAM,NSpeciesExtinctAtFirstYear,2010,24
SSP2_20Wp_BIOD2,AME,NSpeciesExtinctAtFirstYear,2010,39
SSP2_20Wp_BIOD2,SAS,NSpeciesExtinctAtFirstYear,2010,23
SSP2_20Wp_BIOD2,WLD,NSpeciesExtinctAtFirstYear,2010,110
SSP2_20Wp_BIOD2,EUE,NSpeciesExtinctAtFirstYear,2010,7
SSP2_20Wp_BIOD2,CAN,NPotSpeciesInRegion,2010,122
SSP2_20Wp_BIOD2,USA,NPotSpeciesInRegion,2010,259
SSP2_20Wp_BIOD2,BRA,NPotSpeciesInRegion,2010,470
SSP2_20Wp_BIOD2,OSA,NPotSpeciesInRegion,2010,794
SSP2_20Wp_BIOD2,FSU,NPotSpeciesInRegion,2010,299
SSP2_20Wp_BIOD2,EUR,NPotSpeciesInRegion,2010,144
SSP2_20Wp_BIOD2,MEN,NPotSpeciesInRegion,2010,233
SSP2_20Wp_BIOD2,SSA,NPotSpeciesInRegion,2010,741
SSP2_20Wp_BIOD2,CHN,NPotSpeciesInRegion,2010,411
SSP2_20Wp_BIOD2,IND,NPotSpeciesInRegion,2010,264
SSP2_20Wp_BIOD2,SEA,NPotSpeciesInRegion,2010,611
SSP2_20Wp_BIOD2,OAS,NPotSpeciesInRegion,2010,288
SSP2_20Wp_BIOD2,ANZ,NPotSpeciesInRegion,2010,185
SSP2_20Wp_BIOD2,NAM,NPotSpeciesInRegion,2010,263
SSP2_20Wp_BIOD2,OAM,NPotSpeciesInRegion,2010,903
SSP2_20Wp_BIOD2,AME,NPotSpeciesInRegion,2010,898
SSP2_20Wp_BIOD2,SAS,NPotSpeciesInRegion,2010,819
SSP2_20Wp_BIOD2,WLD,NPotSpeciesInRegion,2010,2843
SSP2_20Wp_BIOD2,EUE,NPotSpeciesInRegion,2010,139
SSP2_20Wp_BIOD2,CAN,ESHI,2020,1.00787532
SSP2_20Wp_BIOD2,USA,ESHI,2020,1.097499241
SSP2_20Wp_BIOD2,BRA,ESHI,2020,0.976990943
SSP2_20Wp_BIOD2,OSA,ESHI,2020,0.997579889
SSP2_20Wp_BIOD2,FSU,ESHI,2020,0.886914368
SSP2_20Wp_BIOD2,EUR,ESHI,2020,1.137540634
SSP2_20Wp_BIOD2,MEN,ESHI,2020,0.997713233
SSP2_20Wp_BIOD2,SSA,ESHI,2020,0.903465099
SSP2_20Wp_BIOD2,CHN,ESHI,2020,1.146604361
SSP2_20Wp_BIOD2,IND,ESHI,2020,0.936023926
SSP2_20Wp_BIOD2,SEA,ESHI,2020,1.047508972
SSP2_20Wp_BIOD2,OAS,ESHI,2020,0.991184787
SSP2_20Wp_BIOD2,ANZ,ESHI,2020,1.031650379
SSP2_20Wp_BIOD2,NAM,ESHI,2020,1.057152615
SSP2_20Wp_BIOD2,OAM,ESHI,2020,0.988356623
SSP2_20Wp_BIOD2,AME,ESHI,2020,0.918892876
SSP2_20Wp_BIOD2,SAS,ESHI,2020,1.04007982
SSP2_20Wp_BIOD2,WLD,ESHI,2020,0.978595423
SSP2_20Wp_BIOD2,EUE,ESHI,2020,1.142693354
SSP2_20Wp_BIOD2,CAN,RLI,2020,0.959016393
SSP2_20Wp_BIOD2,USA,RLI,2020,0.908880309
SSP2_20Wp_BIOD2,BRA,RLI,2020,0.977446809
SSP2_20Wp_BIOD2,OSA,RLI,2020,0.961460957
SSP2_20Wp_BIOD2,FSU,RLI,2020,0.824080268
SSP2_20Wp_BIOD2,EUR,RLI,2020,0.9375
SSP2_20Wp_BIOD2,MEN,RLI,2020,0.881545064
SSP2_20Wp_BIOD2,SSA,RLI,2020,0.924696356
SSP2_20Wp_BIOD2,CHN,RLI,2020,0.953284672
SSP2_20Wp_BIOD2,IND,RLI,2020,0.947727273
SSP2_20Wp_BIOD2,SEA,RLI,2020,0.977741408
SSP2_20Wp_BIOD2,OAS,RLI,2020,0.946527778
SSP2_20Wp_BIOD2,ANZ,RLI,2020,0.92
SSP2_20Wp_BIOD2,NAM,RLI,2020,0.91634981
SSP2_20Wp_BIOD2,OAM,RLI,2020,0.965669989
SSP2_20Wp_BIOD2,AME,RLI,2020,0.921603563
SSP2_20Wp_BIOD2,SAS,RLI,2020,0.963858364
SSP2_20Wp_BIOD2,WLD,RLI,2020,0.946253957
SSP2_20Wp_BIOD2,EUE,RLI,2020,0.936690647
SSP2_20Wp_BIOD2,CAN,NSpeciesExtinctAtFirstYear,2020,4
SSP2_20Wp_BIOD2,USA,NSpeciesExtinctAtFirstYear,2020,14
SSP2_20Wp_BIOD2,BRA,NSpeciesExtinctAtFirstYear,2020,6
SSP2_20Wp_BIOD2,OSA,NSpeciesExtinctAtFirstYear,2020,24
SSP2_20Wp_BIOD2,FSU,NSpeciesExtinctAtFirstYear,2020,30
SSP2_20Wp_BIOD2,EUR,NSpeciesExtinctAtFirstYear,2020,8
SSP2_20Wp_BIOD2,MEN,NSpeciesExtinctAtFirstYear,2020,27
SSP2_20Wp_BIOD2,SSA,NSpeciesExtinctAtFirstYear,2020,25
SSP2_20Wp_BIOD2,CHN,NSpeciesExtinctAtFirstYear,2020,15
SSP2_20Wp_BIOD2,IND,NSpeciesExtinctAtFirstYear,2020,5
SSP2_20Wp_BIOD2,SEA,NSpeciesExtinctAtFirstYear,2020,8
SSP2_20Wp_BIOD2,OAS,NSpeciesExtinctAtFirstYear,2020,7
SSP2_20Wp_BIOD2,ANZ,NSpeciesExtinctAtFirstYear,2020,13
SSP2_20Wp_BIOD2,NAM,NSpeciesExtinctAtFirstYear,2020,14
SSP2_20Wp_BIOD2,OAM,NSpeciesExtinctAtFirstYear,2020,24
SSP2_20Wp_BIOD2,AME,NSpeciesExtinctAtFirstYear,2020,39
SSP2_20Wp_BIOD2,SAS,NSpeciesExtinctAtFirstYear,2020,23
SSP2_20Wp_BIOD2,WLD,NSpeciesExtinctAtFirstYear,2020,110
SSP2_20Wp_BIOD2,EUE,NSpeciesExtinctAtFirstYear,2020,7
SSP2_20Wp_BIOD2,CAN,NPotSpeciesInRegion,2020,122
SSP2_20Wp_BIOD2,USA,NPotSpeciesInRegion,2020,259
SSP2_20Wp_BIOD2,BRA,NPotSpeciesInRegion,2020,470
SSP2_20Wp_BIOD2,OSA,NPotSpeciesInRegion,2020,794
SSP2_20Wp_BIOD2,FSU,NPotSpeciesInRegion,2020,299
SSP2_20Wp_BIOD2,EUR,NPotSpeciesInRegion,2020,144
SSP2_20Wp_BIOD2,MEN,NPotSpeciesInRegion,2020,233
SSP2_20Wp_BIOD2,SSA,NPotSpeciesInRegion,2020,741
SSP2_20Wp_BIOD2,CHN,NPotSpeciesInRegion,2020,411
SSP2_20Wp_BIOD2,IND,NPotSpeciesInRegion,2020,264
SSP2_20Wp_BIOD2,SEA,NPotSpeciesInRegion,2020,611
SSP2_20Wp_BIOD2,OAS,NPotSpeciesInRegion,2020,288
SSP2_20Wp_BIOD2,ANZ,NPotSpeciesInRegion,2020,185
SSP2_20Wp_BIOD2,NAM,NPotSpeciesInRegion,2020,263
SSP2_20Wp_BIOD2,OAM,NPotSpeciesInRegion,2020,903
SSP2_20Wp_BIOD2,AME,NPotSpeciesInRegion,2020,898
SSP2_20Wp_BIOD2,SAS,NPotSpeciesInRegion,2020,819
SSP2_20Wp_BIOD2,WLD,NPotSpeciesInRegion,2020,2843
SSP2_20Wp_BIOD2,EUE,NPotSpeciesInRegion,2020,139
SSP2_20Wp_BIOD2,CAN,ESHI,2030,1.034803414
SSP2_20Wp_BIOD2,USA,ESHI,2030,1.268322434
SSP2_20Wp_BIOD2,BRA,ESHI,2030,0.947751719
SSP2_20Wp_BIOD2,OSA,ESHI,2030,1.035106626
SSP2_20Wp_BIOD2,FSU,ESHI,2030,0.981104778
SSP2_20Wp_BIOD2,EUR,ESHI,2030,1.085863658
SSP2_20Wp_BIOD2,MEN,ESHI,2030,1.033064985
SSP2_20Wp_BIOD2,SSA,ESHI,2030,0.942184524
SSP2_20Wp_BIOD2,CHN,ESHI,2030,1.280849239
SSP2_20Wp_BIOD2,IND,ESHI,2030,0.939257046
SSP2_20Wp_BIOD2,SEA,ESHI,2030,1.121291148
SSP2_20Wp_BIOD2,OAS,ESHI,2030,0.990316213
SSP2_20Wp_BIOD2,ANZ,ESHI,2030,1.202738086
SSP2_20Wp_BIOD2,NAM,ESHI,2030,1.209758798
SSP2_20Wp_BIOD2,OAM,ESHI,2030,1.001633799
SSP2_20Wp_BIOD2,AME,ESHI,2030,0.957783837
SSP2_20Wp_BIOD2,SAS,ESHI,2030,1.097485148
SSP2_20Wp_BIOD2,WLD,ESHI,2030,1.019845801
SSP2_20Wp_BIOD2,EUE,ESHI,2030,1.089256399
SSP2_20Wp_BIOD2,CAN,RLI,2030,0.949180328
SSP2_20Wp_BIOD2,USA,RLI,2030,0.922779923
SSP2_20Wp_BIOD2,BRA,RLI,2030,0.960851064
SSP2_20Wp_BIOD2,OSA,RLI,2030,0.965994962
SSP2_20Wp_BIOD2,FSU,RLI,2030,0.848829431
SSP2_20Wp_BIOD2,EUR,RLI,2030,0.920833333
SSP2_20Wp_BIOD2,MEN,RLI,2030,0.880686695
SSP2_20Wp_BIOD2,SSA,RLI,2030,0.944939271
SSP2_20Wp_BIOD2,CHN,RLI,2030,0.956690998
SSP2_20Wp_BIOD2,IND,RLI,2030,0.951515152
